id,nome,indirizzo,orario,telefono,sito_web,commenti,forum,posizione/type,posizione/coordinate/0,posizione/coordinate/1,verificato/nome,verificato/link,description,Orari di apertura,Orario, telefono,Orario di visita,e-mail
utv7gbt,Farmacia Baldi Anna," Piazza Felice Baldi, 84010 Cava de' Tirreni (SA)", lun-sab 09:00-13:00 17:00–20:30 dom Chiuso, 089461453,, Non dà per scelta nessuna pillola anticoncezionale d'emergenza dichiarandosi obiettrice.,,Point,14.701343178749086,40.73112880602221,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
k38SDNg,"Farmacia Baldisserotto ""Al Basilisco""","  Via Giuseppe Garibaldi, Venezia VE"," da lunedì a sabato:  8.30-20
domenica: chiuso", 041 522 4109, ," Segnalazione del 2019. Quando ho avuto bisogno di acquistare EllaOne il farmacista me l'ha data senza fare storie, chiedendomi solo documento d'identità e codice fiscale per detrarla.",,Point,12.352747321128845,45.43232546122318,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
ECHrTfm,Farmacia Balocco," Corso Peschiera 142, 10141 Torino (TO)", lun-ver 09:00-12:30 15:30–19:00 sab-dom Chiuso , 0113833753, ,"  Non ti fanno problemi se richiedi la pillola del giorno dopo, devi solo mostrare un   documento per la maggiore età.",,Point,7.653554677963258,45.06337830496992,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
CMMSLoD,Farmacia Bani," Via Cesare Cantù, 35,  Como CO"," lunedì e martedì 08:30–13 15–19
da mercoledì a sabato 08:30–19
domenica chiuso", 031 266389,," Segnalazione del 2019. Qualche tempo fa ho avuto bisogno della pillola del giorno dopo. La farmacista che mi ha servita, molto giovane e gentile, ha garantito la mia privacy parlandomi a voce bassa, e mi ha chiesto quando avessi avuto il rapporto a rischio e se sapessi come funzionava la pillola, per poi tranquillizzarmi. Quello che lei non poteva sapere è che sono io stessa una professionista sanitaria: a livello teorico sapevo esattamente cosa avrei dovuto fare e in che tempi, ma sentirmi rassicurata è stato comunque molto di conforto in quel momento in cui io stessa stavo un po' perdendo la testa nonostante la mia formazione!",,Point,9.08450245857239,45.807720691657615,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
pyw9ZnD,Farmacia Barberini," Via Andrea Millevoi, 37", lun-sab 08:30–19:30, 06 504 1975,," Pillola del giorno dopo: disponibile
Pillola dei cinque giorni dopo: ?", ,Point,12.516748309135439,41.819779469761755,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
NJCzKch,Farmacia Beata Getto," Via Statale, 13, 10012 Bollengo TO"," lun-ven 08:00–20:00
sab 8:00-13:00, 14:30-19:30
dom 8:00-12:30, 15:00-19:30",  0125 57126,, Mi hanno venduto la pillola de giorno dopo senza problemi; mi hanno chiesto se volevo fornire i dati del codice fiscale o se preferivo che questo farmaco non comparisse. Sono stati tutti molto gentili. ,,Point,7.935095429420472,45.47089073804146,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
NQsDOEU,Farmacia Belvedere," Via Leonardo Walter Manzone 16, 13100 Vercelli (VC)", lun-ven 09:00-12:30 15:00-19:30 sab 09:00-12:30 dom Chiuso, 0161257144, ," Ho chiesto la Norlevo mostrando il documento. Il farmacista di turno é tornato dopo 3 minuti con la stessa flemma e faccia che avrebbe avuto se gli avessi chiesto un antipiretico. Nessuna domanda, forse anche perché mi ha vista sicura di ciò che volevo, e servizio rispettato.",,Point,8.409047126770021,45.33292338224561,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
C5qJMoi,Farmacia Bertazzoni," Via del Carmine 27, 27029 Vigevano (PV)", lun-dom 07:00-01:00, 038182281, https://farmaciabertazzoni.it/," (2017)  Decisi di recarmi in farmacia dopo che una farmacista dell'ospedale mi aveva negato la pillola del giorno dopo per via di presunte complicazioni con l'amoxicilina. Devo ringraziare tantissimo il farmacista a cui ho spiegato il problema cercando conforto. Non solo è stato super gentile nei modi, al contrario della ginecologa che mi ha fissata tutto il tempo con disprezzo, ma mi ha chiesto che tipo di antibiotico stavo assumendo, da quanto tempo lo stavo assumendo, etc. Per fortuna l'amoxicillina non agisce in nessun modo sulla pillola del giorno dopo. E' andato tutto bene, ho preso quella dei 5 giorni, ho solo avuto qualche sbalzo d'umore e basta.",,Point,8.85701894760132,45.312940509035386,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
uNtyouk,Farmacia Bertin," Via Nazario Sauro 9, 31036 Istrana (TV)", lun-ven 8:00-19:30 sab 8:00-12:30, 0422730616, http://www.farmaciabertin.it/," (2017) Forniscono la pillola del giorno dopo a chi ne ha bisogno e il personale é molto cordiale, disponibile e ben informato.",,Point,12.098152041435243,45.67844695023615,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
jBdEWc6,Farmacia Bertuzzi," Piazza Degli Etruschi 6, 40033 Casalecchio Di Reno (BO)", lun-sab 08:30-19:30 dom 10:00-12:30 15:30-19:00, 051571298, https://www.farmaciabertuzzi.com/," Quando chiesi la pillola del giorno dopo, la farmacista si inventò di averla finita, quando invece il computer dove aveva controllato dava una disponibilità di 4 confezioni.",,Point,11.269816160202028,44.483226201388135,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
pZ6JN2I,Farmacia Bixio," Via Bixio 5/c, 43125 Parma (PR) ", lun-ven 8:30-19:30 sab 08:30-12:30 dom Chiuso, 0521239393, http://www.cofapr.it/farmacia-bixio.asp," Mi hanno dato la pillola del giorno dopo senza nessun problema, chiedendomi solo la carta d'identità per verificare che fossi maggiorenne e che quindi non mi servisse la ricetta.",,Point,10.322406291961672,44.80187874665364,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
749LmOJ,Farmacia Bonanni," Via Corsica, 23R, 16128 Genova (GE)"," lun-ven 08.30-13.00, 15.00-19.30 sab e dom Chiuso ", 010565166, http://farmaciabonanni.com/," Ho finto di avere un'amica in difficoltà che era stata rimbalzata da più di una farmacia. Una volta richiesta la contraccezione di emergenza, per fortuna la farmacista mi ha detto che era illegale non venderla e che la mia amica poteva andare da loro. ",,Point,8.937565684318544,44.401717292280054,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
snL24HV,Farmacia Borghesi," Largo Preneste 22, 00176 Roma(RM)", lun-ven 08:30-20:00 sab 08:30-13:00 dom Chiuso, 06295110,," (2018) Ho richiesto pillola del giorno dopo e la farmacista è stata gentilissima e disponibile, spiegandomi la differenza tra pillola del giorno dopo e pillola dei 5 giorni dopo, oltre a darmi anche informazioni sugli effetti collaterali. 
(2019) Zero domande, nessuna richiesta della ricetta e professionalità nel consiglio dell'assunzione. Molto consigliata!",,Point,12.541569471359255,41.89173555938815,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
hkR2xV8,Farmacia Bottari Del Dott. Antonio Bottari e C. Snc,," 
Dal Lunedì al Venerdì: 9.00 - 13.00, 16.00 - 20.00
Sabato: 9.00 - 13.00",, http://www.farmaciabottari.com/chi_siamo, vende la pillola del giorno dopo,,Point,10.402180552482607,43.717477218505685,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
RiHjoLe,Farmacia Braccio," via Casati, 32","
lunedì	08:30–19:30
martedì	08:30–19:30
mercoledì 08:30–19:30
giovedì 08:30–13:30, 15–19:30
venerdì 08:30–13:30, 15–19:30
sabato  09–13
domenica chiuso", 02 6698 3124,," Disponibili ad ogni dubbio, vendono sia la pillola anticoncezionale che quella del giorno dopo",,Point,9.202036857604982,45.47996374350588,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
ClORDMC,Farmacia Brianza," Strada Statale 36 del Lago di Como e dello Spluga 10, 23846 Garbagnate Monastero (LC)", lun-sab 09:00–13:00 15:30–19:30 dom 09:00–12:00, 031852982, http://www.farmaciabrianza.it/wordpress/, (2018) Ho comprato qui la Ellaone. Nel cuore della Brianza cattolica è stato un piacere non dover girare 10 farmacie ed essere servita con professionalità (mi aspettavo un'epopea e invece è stato tutto molto semplice).,,Point,9.288677573204042,45.77327047688937,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
WI4a839,Farmacia Brizzi," Via Casilina, 130, 00038 Valmontone RM","
lunedì	08:30–13, 16–19:30
martedì	08:30–13, 16–19:30
mercoledì 08:30–13, 16–19:30
giovedì	08:30–13, 16–19:30
venerdì	08:30–13, 16–19:30
sabato	08:30–13, 16–19:30
domenica	Chiuso", 06 959 8068, /, Non vendono la pillola dei 5 giorni dopo. Non si sono dichiarati esplicitamente obiettori.,,Point,12.914777398109438,41.77571644751964,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
qq26hAO,Farmacia Brunetti," Corso Italia 7, 36078 Valdagno (VI)", lun-gio 8:45-12:30 15:30 19:30 mar e ven 8:15-12:30 15:30 19:30 sab 8:45-12:30, 0445401136, http://farmaciabrunetti.docinforma.it/," In questa farmacia si seguono le normative quindi forniscono tutti i farmaci/prodotti vari ed eventuali come stabilito dalla legge supportando ed aiutando il paziente senza giudicarlo in alcun modo. Nel caso di dubbi o problemi, questa farmacia può essere il luogo giusto per parlarne.",,Point,11.300071477890015,45.646099555158315,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
bKB0Bi4,Farmacia Ca' Bianca," Via Sandro Gallo, 211, 30126 Venezia"," lun-ven 09–12:30, 15:45–19:30
sab 	09–12:45", 041 526 7251,," Pillola del giorno dopo: disponibile
Pillola dei cinque giorni dopo: ?
""In generale non fanno storie.""",,Point,12.35490381717682,45.393063273030876,Obiezione Respinta,https://obiezionerespinta.info/,"Omeopatia, Dermocosmesi, Intolleranze alimentari.",,,,,
LBuqmFd,Farmacia Cadorna," Piazzale Luigi Cadorna 11, 20123 Milano (MI)", lun-ven 8:30-13:30 15:30-19:30 sab-dom Chiuso, 0286452587,," (2019) Diverso tempo fa mi sono recata per acquistare il contraccettivo d’emergenza EllaOne e sono stata trattata molto male da una delle farmaciste che ha cercato di convincermi che stessi praticando un aborto, mettendomi alla gogna pubblica con gli altri clienti presenti e alla fine rifiutandosi di vendermi il farmaco.",,Point,9.176067709922792,45.4677344040672,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
9tNfCCU,Farmacia Calcatelli," Via Giacomo Puccini 5, 60035 Jesi (AN)", lun-ven 08:30-20:00 sab 08:30-13:00 dom Chiuso , 073156482, http://www.farmaciacalcatelli.it/," (2019) Ho avuto un rapporto protetto con preservativo. Purtroppo il condom si è rotto e sono dovuta ricorrere alla Norlevo (la pillola del giorno dopo). La Calcatelli era l'unica farmacia di turno il 1° di Gennaio, la farmacista è stata molto cortese, mi ha sorriso, non ha fatto domande e si è limitata a specificare che l'assunzione dovesse avvenire il prima possibile.",,Point,13.23606848716736,43.528054440727864,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
5IXU1Qv,Farmacia Calcaterra," Via Paolina Secco Suardo 1, 24050 Cortenova (BG)", lun-sab 09:00-13:00 15:00-19:00 dom Chiuso, 0363993024, , (2017) Il farmacista è stato molto disponibile mi ha chiesto il documento e mi ha portato la confezione di Norlevo da me richiesta. Ha risposto a tutte le domande che gli ho fatto in modo gentile e professionale. Ottimo servizio.,,Point,9.785653352737429,45.540292883032514,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
CEwjm22,Farmacia Calvenzano," Via Treviglio 21, 24043 Calvenzano (BG)", lun-sab 8:30-20:00 dom Chiuso, 036386242, https://farmaciacalvenzano.eu/, Ho chiesto appositamente per potergli segnalare sulla vostra mappa e mi è stato risposto non solo che si attengono alla lettera alle disposizioni di legge in merito alla contraccezione di emergenza ma che tengono sempre una scorta sia di pillola del giorno dopo che di ellaone. Inoltre posso dire per esperienza personale che tutto il personale è sempre estremamente gentile e disponibile.,,Point,9.59909498691559,45.49832721736312,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
ATo3LvN,Farmacia Campanella Alessandro," Piazza Della Vittoria 6, 86021 Bojano (CB)", lun 9:00-24:00 mar-sab 24h dom Chiuso, 0874778997, , la pillola del giorno dopo mi è stata venduta senza domande,,Point,14.4730281829834,41.4824603658346,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
3oIt2du,Farmacia Campo Del Mercato," Via Augusto Righi 6/A, 40126 Bologna (BO)", lun-ven 08:30-19:30 sab 08:30-12:30 15:30-19:30 dom Chiuso, 051224885, http://www.farmaciacampodelmercato.it/," (2020) Il farmacista mi ha venduto la pillola del giorno dopo (Norlevo, allora senza prescrizione) senza battere ciglio e senza neanche chiedermi la carta di identità. Nonostante abbia passato i 35 e sia evidente che non sono minorenne, non mi era mai capitato che un farmacista non volesse verificare. Una procedura umiliante, che detesto, e che sembra avere il solo scopo di metterci alla gogna. Con molta serenità mi ha pure chiesto se volevo scaricare la pillola dalle tasse. ",,Point,11.34469270706177,44.49915314177886,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
LVOQr8M,Farmacia Capitani," Via Provinciale Pisana 3, 57121 Livorno (LI)", lun-ven 08:30-12:30 	15:30-20:00 sab 08:30-12:30 dom Chiuso, 0586404310,," (2019) Una volta, ho preso la pillola del giorno dopo e la farmacista, che mi ha spiegato tutto il necessario, è stata gentilissima e disponibile. Ora ci prendo anche contraccettivi ormonali, sono sempre disponibili ad ogni domanda!",,Point,10.326590538024904,43.56005573226562,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
ZvFWTZe,Farmacia Carnevale," Via Raffaello Sanzio 2, 20149 Milano (MI)", lun-ven 08:30-13:00 15:00-19:30 sab 09:00-12:30, 0248003858, https://farmaciacarnevale.business.site/," (2018) Non ho avuto alcun problema a ottenere la cosiddetta pillola del giorno dopo, senza ricetta e al primo tentativo (temevo in effetti di potermi imbattere in obiettori).",,Point,9.154111146926882,45.46972829471894,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
LBywp5Z,Farmacia Carnevali Andrea," Piazza Vittime del Fascismo 15, 00046 Grottaferrata (RM)", lun-ven 08:30-13:00 16:30-20:00 sab 08:30-13:00 dom Chiuso, 069459218,," La farmacista al banco, al momento della richiesta della pillola del giorno dopo, ha affermato falsamente che serviva prescrizione medica. La mia ragazza ha subito smentito questa richiesta e la farmacista le ha chiesto che età avesse (23 anni). Vistosamente stizzita per la situazione, ci ha detto più volte con sufficienza che non sapeva se ne avesse ancora in magazzino e dopo un colloquio con un altro farmacista che era presente è andata a prenderne un pacchetto.",,Point,12.67800807952881,41.78394507141541,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
XFEPDYH,Farmacia Caselli," Via Donatori di Sangue 1, 44034 Tamara (FE)", lun-ven 08:30-12:30 15:30-19:30 sab 08:30-12:30, 0532866109, https://www.farmaciacaselli.it/," Mi ha venduto la pillola del giorno dopo. Sono stati molto discreti e professionali, oltre che gentili, non mi hanno fatto nessuna domanda ma mi hanno semplicemente spiegato come assumerla.",,Point,11.771045923233034,44.87951323119352,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
mWJ60wn,Farmacia Castelgabbiano," Via Roma 16, 26010 Castel Gabbiano (CR)", lun-ven 08:30-12:30 15:30–19:30 sab 08:30-12:30 dom Chiuso,  0373457972,," Da un'inchiesta del Giornale di Treviglio, risulta che la farmacia ha fornito la pillola Norlevo senza problemi.",,Point,9.716822504997255,45.468509396360375,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
ooTHDQP,Farmacia Castoro," Via di Cavana 11, 34123 Trieste (TS)"," lun-ven 08:30-13:00
16:00-19:30 sab 08:30-13:00 dom chiuso", 040302303, http://farmaciacastoro.com/it/," (1) La pillola del giorno dopo è disponibile
(2)  Da una mappatura effettuata da Non Una di Meno - Trieste, risulta che la farmacia è provvista della pillola del giorno dopo",,Point,13.766024708747866,45.64768211790014,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
DpAiz75,Farmacia Cavalieri," Via Pietro Rosa 44, 00122 Lido di Ostia (RM)", lun-ven 24h sab 00:00-13:00 dom 19:30-24:00 , 065622206, http://www.farmaciacavalieri.com/, (2018) Mi hanno fornito la pillola del giorno dopo senza problemi.,,Point,12.285397052764893,41.730602280389874,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
nct5mVX,Farmacia Cecere," Viale Belgio 22/A, 72100 Brindisi (BR)", lun-mar-ven 8:30-13:00 16:30-20:00 mer 8:30-23:59 gio 00:00-13:00 16:30-20:00 sab-dom Chiuso,  0831572149,," Vende tranquillamente i contraccettivi d'emergenza anche senza ricetta medica, meglio se conosce già la cliente. Rigidità, invece, per le richieste che arrivano da ragazze al di sotto del 18 anni per cui si pretende la ricetta medica. Costi: Norlevo 13,99 euro, EllaOne 26,90 euro. Tali farmaci sono disponibili in farmacia e non è necessario ordinarli.",,Point,17.940614819526676,40.62431945400832,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
ZPujNCl,Farmacia Cenisia," Via Fréjus 41, 10139 Torino (TO)", lun-sab 08:30-19:30 dom Chiuso , 0114336655, https://farmaciesalute.torino.it/le-farmacie/farmacia-cenisia," (2020) Ho ricevuto la contraccezione di emergenza senza alcun problema, la farmacista ha spiegato come funzionava la pillola ed era disponibile a rispondere alle mie domande. Con ""contraccezione di emergenza"" intendo la pillola del giorno dopo. Mi è stata venduta senza problemi dopo aver verificato la mia età (legittimo, sembro minorenne) e mi è stato chiesto se volessi scaricarla. La farmacista mi ha anche incoraggiato ad utilizzare metodi contraccettivi di barriera per evitare gravidanze non desiderate. Ho avuto bisogno della pillola perché avevo dimenticato la pillola contraccettiva",,Point,7.647074460983277,45.0705656205326,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
