Anno;Codice Regione;Descrizione Regione;Codice ASL territoriale;Codice Azienda;Denominazione Azienda;Codice struttura;Denominazione struttura;Tipo rapporto con il S.S.N.;Indirizzo;CAP;Codice Comune;Comune;Sigla provincia;num_telefono;sito_web
2019;010;PIEMONTE;213;213;AL;040528;CONSULTORIO ARQUATA S.;Pubblico;VIA LIBARNA 267;15061;006009;ARQUATA SCRIVIA;AL;0143636730;
2019;010;PIEMONTE;213;213;AL;040532;CONSULTORIO VALENZA;Pubblico;VIALE SANTUARIO 74;15048;006177;VALENZA;AL;0131922801;
2019;010;PIEMONTE;213;213;AL;040537;CONSULTORIO SAN SALVATORE;Pubblico;VIA TARCHETTI 4;15046;006154;SAN SALVATORE MONFERRATO;AL;0131233435;
2019;010;PIEMONTE;213;213;AL;040539;CONSULTORIO BORGO SAN MARTINO;Pubblico;VIA ROMA 2;15032;006020;BORGO SAN MARTINO;AL;0142429455;
2019;010;PIEMONTE;213;213;AL;040541;CONSULTORIO TRINO;Pubblico;VIA ORTIGARA 4;13039;002148;TRINO;VC;0161801031;
2019;010;PIEMONTE;213;213;AL;040543;CONSULTORIO CERRINA;Pubblico;VIA CASALE MOLINO 3;15020;006059;CERRINA MONFERRATO;AL;0142943665;
2019;010;PIEMONTE;213;213;AL;040545;CONSULTORIO MONCALVO;Pubblico;VIA GORIA GIOVANNI 9;14036;005069;MONCALVO;AT;0141917444;
2019;010;PIEMONTE;213;213;AL;040547;CONSULTORIO OZZANO;Pubblico;VIA TROTTI 1;15039;006123;OZZANO MONFERRATO;AL;0142487043;
2019;010;PIEMONTE;213;213;AL;040550;CONSULTORIO CASALE;Pubblico;PIAZZA SAN DOMENICO 5;15033;006039;CASALE MONFERRATO;AL;0142434956;
2019;010;PIEMONTE;213;213;AL;040771;CONSULTORIO VI A PACINOTTI;Pubblico;VIA PACINOTTI ANTONIO 38;15100;006003;ALESSANDRIA;AL;0131307430;
2019;010;PIEMONTE;213;213;AL;041256;CONSULTORIO VIGNALE;Pubblico;VIA BESSO FRANCESCO 38;15049;006179;VIGNALE MONFERRATO;AL;0142933571;
2019;010;PIEMONTE;213;213;AL;041275;CONSULTORIO ZONA CRISTO AL;Pubblico;VIA BUONARROTI MICHELANGELO 18;15100;006003;ALESSANDRIA;AL;0131307704;
2019;010;PIEMONTE;213;213;AL;041276;CONSULTORIO FELIZZANO;Pubblico;PIAZZA ERCOLE PAOLO 1;15023;006068;FELIZZANO;AL;0131772209;
2019;010;PIEMONTE;213;213;AL;041277;CONSULTORIO CASTELLAZZO B.DA;Pubblico;VIA SAN BOSCO GIOVANNI 1;15073;006047;CASTELLAZZO BORMIDA;AL;0131270707;
2019;010;PIEMONTE;213;213;AL;041278;CONSULTORIO SPINETTA MARENGO;Pubblico;VIA PERFUMO ANTONIO (LOC. SPIN;15122;006003;ALESSANDRIA;AL;0131618426;
2019;010;PIEMONTE;213;213;AL;041279;CONSULTORIO CASTELNUOVO SCRIVI;Pubblico;PIAZZA VITTORIO VENETO 15;15053;006053;CASTELNUOVO SCRIVIA;AL;0131833322;
2019;010;PIEMONTE;213;213;AL;041281;CONSULTORIO GAVI;Pubblico;VIA GARIBALDI GIUSEPPE 41;15066;006081;GAVI;AL;0143642551;
2019;010;PIEMONTE;213;213;AL;041282;CONSULTORIO POZZOLO F.RO;Pubblico;VIA CARLO ALBERTO 1;15068;006138;POZZOLO FORMIGARO;AL;0143418381;
2019;010;PIEMONTE;213;213;AL;041283;CONSULTORIO BASALUZZO;Pubblico;VIA NUOVA 7;15060;006012;BASALUZZO;AL;0143489665;
2019;010;PIEMONTE;213;213;AL;041284;CONSULTORIO SERRAVALLE SCRIVIA;Pubblico;VIA DIVANO 7;15069;006160;SERRAVALLE SCRIVIA;AL;014361979;
2019;010;PIEMONTE;301;301;ASL CITTA' DI TORINO;040010;CONSULTORIO FAMILIARE BELLONO;Pubblico;VIA BELLONO GIORGIO 1;10137;001272;TORINO;TO;01170953728;
2019;010;PIEMONTE;301;301;ASL CITTA' DI TORINO;040019;CONSULTORIO PEDIATRICO AVIGL.I;Pubblico;VIA AVIGLIANA 13;10138;001272;TORINO;TO;01170958404;
2019;010;PIEMONTE;301;301;ASL CITTA' DI TORINO;040023;N. P. I. SOSPELLO;Pubblico;VIA SOSPELLO 139/3;10147;001272;TORINO;TO;0112205500;WWW.ASLTO2.PIEMONTE.IT
2019;010;PIEMONTE;301;301;ASL CITTA' DI TORINO;040024;CONSULT.PEDIATRICO V.SOSPELLO;Pubblico;VIA SOSPELLO 139/3;10147;001272;TORINO;TO;0112205510;WWW.ASLTO2.PIEMONTE.IT
2019;010;PIEMONTE;301;301;ASL CITTA' DI TORINO;040025;CONSULT FAMILIARE V. COPPINO;Pubblico;VIA COPPINO MICHELE 152;10149;001272;TORINO;TO;0112161603;WWW.ASLTO2.PIEMONTE.IT
2019;010;PIEMONTE;301;301;ASL CITTA' DI TORINO;040026;CONSULT.FAMILIARE P.MONTALE;Pubblico;PIAZZA MONTALE EUGENIO 10;10147;001272;TORINO;TO;011732264;WWW.ASLTO2.PIEMONTE.IT
2019;010;PIEMONTE;301;301;ASL CITTA' DI TORINO;040027;N. P. I. P.MONTALE;Pubblico;PIAZZA MONTALE EUGENIO 10;10147;001272;TORINO;TO;011735976;WWW.ASLTO2.PIEMONTE.IT
2019;010;PIEMONTE;301;301;ASL CITTA' DI TORINO;040030;N. P. I. STRADELLA;Pubblico;VIA STRADELLA 203;10149;001272;TORINO;TO;011253555;WWW.ASLTO2.PIEMONTE.IT
2019;010;PIEMONTE;301;301;ASL CITTA' DI TORINO;040037;CONSULTORIO FAMILIARE V. PACCH;Pubblico;VIA PACCHIOTTI GIACINTO 4;10146;001272;TORINO;TO;0114395722;WWW.ASLTO2.PIEMONTE.IT
2019;010;PIEMONTE;301;301;ASL CITTA' DI TORINO;040038;CONSULTORIO PEDIATRICO V.PACCH;Pubblico;VIA PACCHIOTTI GIACINTO 4;10146;001272;TORINO;TO;0117775744;WWW.ASLTO2.PIEMONTE.IT
2019;010;PIEMONTE;301;301;ASL CITTA' DI TORINO;040039;N. P. I. V.ASINARI E CENTRO PR;Pubblico;VIA ASINARI DI BERNEZZO VITTOR;10146;001272;TORINO;TO;011715482;WWW.ASLTO2.PIEMONTE.IT
2019;010;PIEMONTE;301;301;ASL CITTA' DI TORINO;040043;CONSULTORIO FAMIGLIARE - SAVON;Pubblico;LUNGO DORA SAVONA 24;10100;001272;TORINO;TO;0112403636;WWW.ASLTO2.PIEMONTE.IT
2019;010;PIEMONTE;301;301;ASL CITTA' DI TORINO;040046;CONSULTORIO FAMILIARE - CAVEZZ;Pubblico;VIA CAVEZZALE PIETRO 6;10124;001272;TORINO;TO;0118134980;WWW.ASLTO2.PIEMONTE.IT
2019;010;PIEMONTE;301;301;ASL CITTA' DI TORINO;040053;CONSULTORIO FAMILIARE - MONTAN;Pubblico;VIA MONTANARO 60;10154;001272;TORINO;TO;0112402593;WWW.ASLTO2.PIEMONTE.IT
2019;010;PIEMONTE;301;301;ASL CITTA' DI TORINO;040060;CONSULTORIO FAMIGLIARE PEDIATR;Pubblico;VIA DEGLI ABETI 16;10156;001272;TORINO;TO;0112622124;WWW.ASLTO2.PIEMONTE.IT
2019;010;PIEMONTE;301;301;ASL CITTA' DI TORINO;040063;CONSULTORIO FAMIGLIARE- MADDAL;Pubblico;VIA MADDALENE 35/A;10154;001272;TORINO;TO;011284738;WWW.ASLTO2.PIEMONTE.IT
2019;010;PIEMONTE;301;301;ASL CITTA' DI TORINO;040433;CONSULTORIO FAMILIARE 1 SAN SE;Pubblico;VIA SAN SECONDO 29 BIS;10128;001272;TORINO;TO;0115661566;
2019;010;PIEMONTE;301;301;ASL CITTA' DI TORINO;040437;CONSULTORIO FAMILIARE 9 CORSIC;Pubblico;CORSO CORSICA 55;10135;001272;TORINO;TO;0115665033;
2019;010;PIEMONTE;301;301;ASL CITTA' DI TORINO;040451;CONSULTORIO PEDIATRICO 9 CORSI;Pubblico;CORSO CORSICA 55;10135;001272;TORINO;TO;0115665004;
2019;010;PIEMONTE;301;301;ASL CITTA' DI TORINO;041004;CONSULTORIO PEDIATRICO 1 SAN S;Pubblico;VIA SAN SECONDO 29 BIS;10128;001272;TORINO;TO;0115662342;
2019;010;PIEMONTE;301;301;ASL CITTA' DI TORINO;041333;CONSULTORIO PEDIATRICO - BELLO;Privato accreditato;VIA BELLONO GIORGIO 1;10137;001272;TORINO;TO;01170955729;
2019;010;PIEMONTE;301;301;ASL CITTA' DI TORINO;041382;CONSULTORIO FAMILIARE - VIA PE;Pubblico;VIA PELLICO SILVIO 28;10125;001272;TORINO;TO;0116540202;
2019;010;PIEMONTE;301;301;ASL CITTA' DI TORINO;041385;CONSULTORIO PEDIATRICO 8 VALDE;Pubblico;VIA PELLICO SILVIO 28;10125;001272;TORINO;TO;0116540347;
2019;010;PIEMONTE;301;301;ASL CITTA' DI TORINO;041400;CONSULTORIO FAMILIARE 10 - FAR;Pubblico;VIA FARINELLI ARTURO 25;10135;001272;TORINO;TO;0115664161;
2019;010;PIEMONTE;301;301;ASL CITTA' DI TORINO;041401;CONSULTORIO PEDIATRICO 10 - FA;Pubblico;VIA FARINELLI ARTURO 25;10135;001272;TORINO;TO;0115664166;
2019;010;PIEMONTE;301;301;ASL CITTA' DI TORINO;041424;CONSULTORIO FAMILIARE MONGINEV;Pubblico;VIA MONGINEVRO 130;10141;001272;TORINO;TO;01170954772;
2019;010;PIEMONTE;301;301;ASL CITTA' DI TORINO;041430;CONSULTORIO GIOVANI VIA AZUNI;Pubblico;VIA ALBERTO AZUNI 9;10149;001272;TORINO;TO;0115662480;
2019;010;PIEMONTE;301;301;ASL CITTA' DI TORINO;041471;CONSULTORI FAM. E PED. CASA DE;Pubblico;VIA GORIZIA 112/A;10137;001272;TORINO;TO;01170953621;
2019;020;VALLE D`AOSTA;101;101;AOSTA;001401;CONSULTORIO DI CHARVENSOD;Pubblico;LOC. PONT-SUAZ, 22;11020;007019;CHARVENSOD;AO;0165239829;
2019;020;VALLE D`AOSTA;101;101;AOSTA;001501;CONSULTORIO DI AOSTA;Pubblico;Via Guido Rey, 1;11100;007003;AOSTA;AO;0165363210;
2019;020;VALLE D`AOSTA;101;101;AOSTA;001701;CONSULTORIO DI SARRE;Pubblico;FRAZ. TISSORET, 39;11010;007066;SARRE;AO;0165215614;
2019;020;VALLE D`AOSTA;101;101;AOSTA;002001;POLIAMBULATORIO DI MORGEX;Pubblico;VIALE DEL CONVENTO 5;11017;007044;MORGEX;AO;0165809300;
2019;020;VALLE D`AOSTA;101;101;AOSTA;002201;CONSULTORIO DI SAINT-PIERRE;Pubblico;LOCALITA ORDINES, 22;11010;007063;SAINT-PIERRE;AO;0165903825;
2019;020;VALLE D`AOSTA;101;101;AOSTA;002401;CONSULTORIO DI VARINEY;Pubblico;LOC. CHEZ RONCOZ;11010;007030;GIGNOD;AO;0165256885;
2019;020;VALLE D`AOSTA;101;101;AOSTA;002501;CONSULTORIO DI NUS;Pubblico;VIA CORRADO GEX, 10;11020;007045;NUS;AO;0165767887;
2019;020;VALLE D`AOSTA;101;101;AOSTA;002701;PRESIDIO DI ANTEY;Pubblico;LOCALITA BOURG 1;11020;007002;ANTEY-SAINT-ANDRE';AO;0166545211;
2019;020;VALLE D`AOSTA;101;101;AOSTA;003301;POLIAMBULATORIO DI CH�TILLON;Pubblico;VIA PELLISSIER, 19;11024;007020;CHATILLON;AO;0166501011;
2019;020;VALLE D`AOSTA;101;101;AOSTA;003501;CONSULTORIO DI VERRES;Pubblico;VIA CRETIER, 7;11029;007073;VERRES;AO;0125929812;
2019;020;VALLE D`AOSTA;101;101;AOSTA;003601;POLIAMBULATORIO DI DONNAS;Pubblico;VIA ROMA 105;11020;007023;DONNAS;AO;0125806300;
2019;020;VALLE D`AOSTA;101;101;AOSTA;005901;CONSULTORIO ADOLESCENTI;Pubblico;VIA ST-MARTIN DE CORLEANS 250;11100;007003;AOSTA;AO;0165230992;
2019;030;LOMBARDIA;321;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;000027;"C.F. ""GENITORI OGGI";Privato accreditato;VIA DELLA COMMENDA 37;20122;015146;MILANO;MI;0254120224;WWW.GENITORIOGGI.IT
2019;030;LOMBARDIA;321;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;000065;"C.F.""BEATA GIANNA BERETTA MOLL";Privato accreditato;VIA BOIFAVA 15/A;20143;015146;MILANO;MI;0289532759;WWW.CONSULTORIOGBM.IT
2019;030;LOMBARDIA;321;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;000098;CENTRO PER LA FAMIGLIA EDITH S;Privato accreditato;VIA CARDUCCI 21;20092;015077;CINISELLO BALSAMO;MI;026171927;WWW.FONDAZIONEEDITHSTEIN.IT
2019;030;LOMBARDIA;321;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;000126;CENTRO PER LA FAMIGLIA;Privato accreditato;VIA FOGAGNOLO 104;20099;015209;SESTO SAN GIOVANNI;MI;022482933;WWW.CENTROPERLAFAMIGLIA.IT
2019;030;LOMBARDIA;321;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;000152;CONSULTORIO FAM. CENTRO ASS. A;Privato accreditato;VIA MANZONI, 5;20082;015024;BINASCO;MI;029054843;
2019;030;LOMBARDIA;321;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;000153;CONS. FAM. DECANALE DI MELZO;Privato accreditato;VIA MONSIGNOR ORSENIGO, 7;20066;015142;MELZO;MI;0295732039;WWW.CONSULTORIOMELZO.IT
2019;030;LOMBARDIA;321;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;000173;CONSULTORIO GB GUZZETTI;Privato accreditato;VIA MANCINELLI, 1;20131;015209;SESTO SAN GIOVANNI;MI;022828288;
2019;030;LOMBARDIA;321;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;000200;C.E.A.F CENTRO ASSIST.FAMIGLIA;Privato accreditato;PIAZZA DELLA VITTORIA, 7;20098;015195;SAN GIULIANO MILANESE;MI;029845321;WWW.CEAFSANGIULINO.ORG
2019;030;LOMBARDIA;321;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;000226;CENTRO DI SERVIZIO ALLA FAMIGL;Privato accreditato;VIA DEI CADUTI, 10;20094;015011;ASSAGO;MI;0245700030;WWW.FAREFAMIGLIA.ORG
2019;030;LOMBARDIA;321;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;000252;FONDAZIONE GUZZETTI CENTRO CON;Privato accreditato;VIA STROZZI 6/A;20142;015146;MILANO;MI;024236833;
2019;030;LOMBARDIA;321;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;000263;CONSULTORIO KOLBE;Privato accreditato;VIALE CORSICA 68;20135;015146;MILANO;MI;0270006393;WWW.FONDAZIONBEGUZZETTI.IT
2019;030;LOMBARDIA;321;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;000264;CENTRO DI CONSULENZA PER LA FA;Privato accreditato;VIA SAN MARTINO, 13;20013;015130;MAGENTA;MI;0297291832;WWW.FAREFAMIGLIA.ORG
2019;030;LOMBARDIA;321;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;000333;LA FAMIGLIA;Privato accreditato;VIA MAGENTA 21;26900;098031;LODI;LO;037150346;
2019;030;LOMBARDIA;321;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;000385;CENTRO PER LA FAMIGLIA;Privato accreditato;VIA BIANCARDI 23;26900;098031;LODI;LO;0371421875;WWW.CENTROFAMIGLIA.LODI.IT
2019;030;LOMBARDIA;321;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;000478;CENTRO DI ASSISTENZA LA FAMIGL;Privato accreditato;VIA S. ANTONIO 5;20122;015146;MILANO;MI;0258391361;WWW.CONSULTORIO-MILANO.IT
2019;030;LOMBARDIA;321;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;000479;CONSULTORIO FAMILIARE RESTELLI;Privato accreditato;VIALE RESTELLI 25;20124;015146;MILANO;MI;026071593;WWW.CONSULTORIORESTELLI.IT
2019;030;LOMBARDIA;321;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;000482;A.I.E.D.;Privato accreditato;VIALE REGINA GIOVANNA, 36;20129;015146;MILANO;MI;0266714156;WWW.AIEDMILANO.COM
2019;030;LOMBARDIA;321;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;000495;IL CAMINETTO;Privato accreditato;PIAZZA BRUZZANO 8;20161;015146;MILANO;MI;0266228281;
2019;030;LOMBARDIA;321;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;000506;"C.F. ""LA FAMIGLIA";Privato accreditato;VIA ARESE, 18;20159;015146;MILANO;MI;026081065;WWW.CONSULTORIOLAFAMIGLIAMILANO.IT
2019;030;LOMBARDIA;321;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;000510;"ISTITUTO ""LA CASA";Privato accreditato;VIA LATTUADA 14;20135;015146;MILANO;MI;0255189202;WWW.ISTITUTOLACASA.IT
2019;030;LOMBARDIA;321;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;000519;CONSULTORIO LA FAMIGLIA ONLUS;Privato accreditato;PIAZZA NAZIONALE 9;20056;015221;TREZZO SULL'ADDA;MI;029090495;
2019;030;LOMBARDIA;321;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;000531;C.F. VILLAG.DELLA MADRE E DEL;Privato accreditato;VIA F. GOYA 60;20148;015146;MILANO;MI;0239484059;WWW.VILLAGGIODELLAMADRE.ORG
2019;030;LOMBARDIA;321;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;000571;CENTRO DI ASSISTENZA ALLA FAMI;Privato accreditato;VIA DELLA REPUBBLICA N.1;20021;015027;BOLLATE;MI;023590525;WWW.FAREFAMIGLIA.ORG
2019;030;LOMBARDIA;321;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;000575;CONSULTORIO FAMIL.RE FOND. C.A;Privato accreditato;VIA S. CRISTOFORO 3/5;20144;015146;MILANO;MI;0248953740;WWW.FONDAZIONECAMEN.ORG
2019;030;LOMBARDIA;321;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;000588;IL MANDORLO;Privato accreditato;VIA SAN FRANCESCO, 3;26841;098010;CASALPUSTERLENGO;LO;0377833067;WWW.CONSULTORIOILMANDORLO.IT
2019;030;LOMBARDIA;321;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;000640;CONSULTORIO GLI AQUILONI;Privato accreditato;CORSO LODI 127;20139;015146;MILANO;MI;0256808762;WWW.GLIAQUILONI.NET
2019;030;LOMBARDIA;321;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;000683;C.F. ANFFAS CONSORZIO SIR SOLI;Privato accreditato;VIA L. VALLA 25;20141;015146;MILANO;MI;0284404523;WWW.CONSORZIOSIR.IT
2019;030;LOMBARDIA;321;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;000689;CENTRO CONSULENZA FAMIGLIA - R;Privato accreditato;VIA MADONNA, 67;20017;015182;RHO;MI;029306523;WWW.CENTROCONSULENZAFAMIGLIARHO.IT
2019;030;LOMBARDIA;321;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;002321;ATS CONSULTORIO FAM. PIAZZALE;Pubblico;PIAZZALE ACCURSIO 7;20151;015146;MILANO;MI;0285788237;WWW.ASL.MILANO.IT
2019;030;LOMBARDIA;321;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;003569;CENTRO PER LA FAMIGLIA DECANAT;Privato accreditato;VIA VILLORESI 43;20091;015032;BRESSO;MI;0266503439;WWW.FONDAZIONEEDITHSTEIN.IT
2019;030;LOMBARDIA;321;701;ASST GRANDE OSPEDALE METROPOLITANO NIGUA;002229;ATS CONS.FAMIL. L.GO DE BENEDE;Pubblico;LARGO DE BENEDETTI N. 1;20124;015146;MILANO;MI;0285788232;WWW.OSPEDALENIGUARDA.IT
2019;030;LOMBARDIA;321;701;ASST GRANDE OSPEDALE METROPOLITANO NIGUA;002256;ATS CONSULTORIO FAMIL. V. CHER;Pubblico;VIA CHERASCO 5;20162;015146;MILANO;MI;0285788235;WWW.OSPEDALENIGUARDA.IT
2019;030;LOMBARDIA;321;701;ASST GRANDE OSPEDALE METROPOLITANO NIGUA;002257;ATS CONSULTORIO FAM. V.VAL DI;Pubblico;VIA VAL DI BONDO 11;20161;015146;MILANO;MI;0285788234;WWW.OSPEDALENIGUARDA.IT
2019;030;LOMBARDIA;321;701;ASST GRANDE OSPEDALE METROPOLITANO NIGUA;002258;ATS CONSULTORIO FAM. V.BRIVIO;Pubblico;VIA BRIVIO 2;20158;015146;MILANO;MI;0285788233;WWW.OSPEDALENIGUARDA.IT
2019;030;LOMBARDIA;321;702;ASST SANTI PAOLO E CARLO;002261;CONSULTORIO FAMILIARE BOIFAVA;Pubblico;VIA BOIFAVA N. 25;20142;015146;MILANO;MI;0285788428;HTTPS://WWW.ASST-SANTIPAOLOCARLO.IT/
2019;030;LOMBARDIA;321;702;ASST SANTI PAOLO E CARLO;002292;CONSULTORIO FAMILIARE VIA MONR;Pubblico;VIA MONREALE 13;20148;015146;MILANO;MI;0285788535;HTTPS://WWW.ASST-SANTIPAOLOCARLO.IT/
2019;030;LOMBARDIA;321;702;ASST SANTI PAOLO E CARLO;002293;CONSULTORIO FAMILIARE VIA MASA;Pubblico;VIA MASANIELLO 23;20152;015146;MILANO;MI;0285788532;HTTPS://WWW.ASST-SANTIPAOLOCARLO.IT/
2019;030;LOMBARDIA;321;702;ASST SANTI PAOLO E CARLO;002294;CONSULTORIO FAMILIARE REMO LA;Pubblico;VIA REMO LA VALLE 7;20147;015146;MILANO;MI;0285788530;HTTPS://WWW.ASST-SANTIPAOLOCARLO.IT/
2019;030;LOMBARDIA;321;702;ASST SANTI PAOLO E CARLO;002295;CONSULTORIO FAMILIARE VIA DELL;Pubblico;VIA DELLA FERRERA 14;20143;015146;MILANO;MI;0285788534;HTTPS://WWW.ASST-SANTIPAOLOCARLO.IT/
2019;030;LOMBARDIA;321;703;ASST FATEBENEFRATELLI SACCO;002298;CONSULTORIO FAMILIARE VIA FANT;Pubblico;VIA FANTOLI 7;20138;015146;MILANO;MI;0285788430;WWW.ASST-FBF-SACCO.IT
2019;030;LOMBARDIA;321;703;ASST FATEBENEFRATELLI SACCO;002320;CONSULTORIO FAMILIARE VOL. SAN;Pubblico;LARGO VOLONTARI DEL SANGUE 1;20133;015146;MILANO;MI;0263634952;WWW.ASST-FBF-SACCO.IT
2019;030;LOMBARDIA;321;703;ASST FATEBENEFRATELLI SACCO;002322;CONSULTORIO FAM. V.ALDINI 72;Pubblico;VIA ALDINI 72;20157;015146;MILANO;MI;0285788236;WWW.ASST-FBF-SACCO.IT
2019;030;LOMBARDIA;321;703;ASST FATEBENEFRATELLI SACCO;002323;CONSULTORIO FAMILIARE VIA OGLI;Pubblico;VIA OGLIO 18;20139;015146;MILANO;MI;0285788427;WWW.ASST-FBF-SACCO.IT
2019;030;LOMBARDIA;321;703;ASST FATEBENEFRATELLI SACCO;002325;CONSULTORIO FAMILIARE VIA S ER;Pubblico;VIA SANT'ERLEMBARDO 4;20126;015146;MILANO;MI;0285788349;WWW.ASST-FBF-SACCO.IT
2019;030;LOMBARDIA;321;703;ASST FATEBENEFRATELLI SACCO;002326;CONSULTORIO FAMILIARE VIA RICO;Pubblico;VIA RICORDI 1;20131;015146;MILANO;MI;0285788348;WWW.ASST-FBF-SACCO.IT
2019;030;LOMBARDIA;321;705;ASST OVEST MILANESE;002350;CONSULTORIO FAMILIARE PARABIAG;Pubblico;VIA XI FEBBRAIO 31;20015;015168;PARABIAGO;MI;03311776317;WWW.ASST-OVESTMI.IT
2019;030;LOMBARDIA;321;705;ASST OVEST MILANESE;002356;CONSULTORIO FAMILIARE ABBIATEG;Pubblico;VIA DE AMICIS 1;20081;015002;ABBIATEGRASSO;MI;029486032;WWW.ASST-OVESTMI.IT
2019;030;LOMBARDIA;321;705;ASST OVEST MILANESE;002360;CONSULTORIO FAMILIARE ARLUNO;Pubblico;VIA DEPORTATI DI MAUTHAUSEN;20010;015010;ARLUNO;MI;0297963081;WWW.ASST-OVESTMI.IT
2019;030;LOMBARDIA;321;705;ASST OVEST MILANESE;002363;CONSULTORIO FAMILIARE BUSTO GA;Pubblico;VIA XXIV MAGGIO, 17;20020;015041;BUSTO GAROLFO;MI;03311776182;WWW.ASST-OVESTMI.IT
2019;030;LOMBARDIA;321;705;ASST OVEST MILANESE;002365;CONSULTORIO FAMILIARE CASTANO;Pubblico;VIA MORONI 12;20022;015062;CASTANO PRIMO;MI;03311776374;WWW.ASST-OVESTMI.IT
2019;030;LOMBARDIA;321;705;ASST OVEST MILANESE;002368;CONSULTORIO FAMILIARE CUGGIONO;Pubblico;VIA ROSSETTI 3;20012;015096;CUGGIONO;MI;029733043;WWW.ASST-OVESTMI.IT
2019;030;LOMBARDIA;321;705;ASST OVEST MILANESE;002381;CONSULTORIO FAMILIARE LEGNANO;Pubblico;VIA FERRARIS 30;20025;015118;LEGNANO;MI;03311776143;WWW.ASST-OVESTMI.IT
2019;030;LOMBARDIA;321;705;ASST OVEST MILANESE;002383;CONSULTORIO FAMILIARE MAGENTA;Pubblico;VIALE ROSSINI 31;20013;015130;MAGENTA;MI;0297963041;WWW.ASST-OVESTMI.IT
2019;030;LOMBARDIA;321;706;ASST RHODENSE;002420;CONSULTORIO FAMILIARE BOLLATE;Pubblico;VIA PIAVE 20;20021;015027;BOLLATE;MI;0249510306;WWW.ASST-RHODENSE.IT
2019;030;LOMBARDIA;321;706;ASST RHODENSE;002422;CONSULT.FAMIL.CESANO BOSCONE;Pubblico;VIA VESPUCCI 5;20090;015074;CESANO BOSCONE;MI;0248617726;WWW.ASST-RHODENSE.IT
2019;030;LOMBARDIA;321;706;ASST RHODENSE;002424;CONSULT.FAMIL. CORSICO;Pubblico;VIA DIAZ, 49;20094;015093;CORSICO;MI;0248617741;WWW.ASST-RHODENSE.IT
2019;030;LOMBARDIA;321;706;ASST RHODENSE;002428;CONSULTORIO FAMILIARE GARBAGNA;Pubblico;VIA MATTEOTTI 66;20024;015105;GARBAGNATE MILANESE;MI;0299444815;WWW.ASST-RHODENSE.IT
2019;030;LOMBARDIA;321;706;ASST RHODENSE;002430;CONSULT.FAMIL. PADERNO DUGNANO;Pubblico;VIA REPUBBLICA, 13;20037;015166;PADERNO DUGNANO;MI;0249510388;WWW.ASST-RHODENSE.IT
2019;030;LOMBARDIA;321;706;ASST RHODENSE;002432;CONSULTORIO FAMILIARE DI RHO;Pubblico;VIA MARTIRI DI BELFIORE 12;20017;015182;RHO;MI;0249510711;WWW.ASST-RHODENSE
2019;030;LOMBARDIA;321;706;ASST RHODENSE;002435;CONSULTORIO FAMILIARE SETTIMO;Pubblico;VIA LIBERTA' 33;20019;015211;SETTIMO MILANESE;MI;0233510418;WWW.ASST-RHODENSE.IT
2019;030;LOMBARDIA;321;707;ASST NORD MILANO;002479;CONSULTORIO FAMILIARE TERENGHI;Pubblico;VIA TERENGHI 2;20092;015077;CINISELLO BALSAMO;MI;0285783388;WWW.ASST-NORDMILANO.IT
2019;030;LOMBARDIA;321;707;ASST NORD MILANO;002482;CONSULTORIO FAMILIARE GRAMSCI;Pubblico;VIA A.GRAMSCI 32;20099;015209;SESTO SAN GIOVANNI;MI;0285789530;WWW.ASST-NORDMILANO.IT
2019;030;LOMBARDIA;321;708;ASST MELEGNANO E DELLA MARTESANA;002488;CONSULTORIO FAMILIARE DI SAN G;Pubblico;VIA CAVOUR, 15;20098;015195;SAN GIULIANO MILANESE;MI;0298115622;WWW.ASLMI2.IT
